[BBR-LOG] T=3.664 s, Send=531.68 Mbps, Recv=0.26 Mbps, Total=531.94 Mbps, EstBW=130.20 Mbps, PacingRate=162.75 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=38.20 Mbps, RTT=158599 us, MinRTT=49207 us, CWND=2763643 B, InFlight=2696485 B, Lost=0, State=PROBE_BW, Pkts=460/0, Bytes=676901/327
[BBR-LOG] T=3.669 s, Send=102.05 Mbps, Recv=0.15 Mbps, Total=102.19 Mbps, EstBW=225.61 Mbps, PacingRate=225.61 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=35.60 Mbps, RTT=142123 us, MinRTT=34660 us, CWND=3433819 B, InFlight=3359104 B, Lost=0, State=PROBE_BW, Pkts=90/0, Bytes=132480/191
[BBR-LOG] T=3.689 s, Send=84.70 Mbps, Recv=0.08 Mbps, Total=84.78 Mbps, EstBW=225.61 Mbps, PacingRate=169.21 Mbps, PacingGain=0.75x, CwndGain=2.00x, DeliveryRate=47.50 Mbps, RTT=142483 us, MinRTT=34660 us, CWND=3246043 B, InFlight=3301696 B, Lost=0, State=PROBE_BW, Pkts=142/0, Bytes=209024/200
[BBR-LOG] T=3.702 s, Send=3.27 Mbps, Recv=0.01 Mbps, Total=3.28 Mbps, EstBW=131.30 Mbps, PacingRate=98.48 Mbps, PacingGain=0.75x, CwndGain=2.00x, DeliveryRate=75.52 Mbps, RTT=146810 us, MinRTT=33373 us, CWND=1931335 B, InFlight=1931264 B, Lost=0, State=PROBE_BW, Pkts=11/0, Bytes=16192/40
[BBR-LOG] T=3.699 s, Send=168.23 Mbps, Recv=0.31 Mbps, Total=168.54 Mbps, EstBW=225.61 Mbps, PacingRate=225.61 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=66.29 Mbps, RTT=148070 us, MinRTT=34660 us, CWND=3433819 B, InFlight=3113280 B, Lost=0, State=PROBE_BW, Pkts=143/0, Bytes=210496/385
[BBR-LOG] T=3.703 s, Send=145.78 Mbps, Recv=0.04 Mbps, Total=145.82 Mbps, EstBW=130.20 Mbps, PacingRate=130.20 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=70.19 Mbps, RTT=159802 us, MinRTT=49207 us, CWND=2763643 B, InFlight=2753893 B, Lost=0, State=PROBE_BW, Pkts=491/0, Bytes=722752/223
[BBR-LOG] T=3.709 s, Send=145.27 Mbps, Recv=2.12 Mbps, Total=147.39 Mbps, EstBW=225.61 Mbps, PacingRate=225.61 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=89.53 Mbps, RTT=164396 us, MinRTT=34660 us, CWND=1720768 B, InFlight=1716352 B, Lost=674, State=PROBE_BW, Pkts=126/674, Bytes=185472/2705
[BBR-LOG] T=3.732 s, Send=0.39 Mbps, Recv=0.05 Mbps, Total=0.44 Mbps, EstBW=131.30 Mbps, PacingRate=131.30 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=78.29 Mbps, RTT=150236 us, MinRTT=33373 us, CWND=1931335 B, InFlight=1800256 B, Lost=0, State=PROBE_BW, Pkts=1/0, Bytes=1472/193
[BBR-LOG] T=3.742 s, Send=159.06 Mbps, Recv=0.27 Mbps, Total=159.32 Mbps, EstBW=131.30 Mbps, PacingRate=131.30 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=77.56 Mbps, RTT=157106 us, MinRTT=33373 us, CWND=1931335 B, InFlight=1918016 B, Lost=3, State=PROBE_BW, Pkts=137/3, Bytes=201664/336
[BBR-LOG] T=3.741 s, Send=77.60 Mbps, Recv=0.33 Mbps, Total=77.92 Mbps, EstBW=225.61 Mbps, PacingRate=169.21 Mbps, PacingGain=0.75x, CwndGain=2.00x, DeliveryRate=85.74 Mbps, RTT=163915 us, MinRTT=34660 us, CWND=1265920 B, InFlight=1199680 B, Lost=309, State=PROBE_BW, Pkts=211/309, Bytes=310592/1303
[BBR-LOG] T=3.743 s, Send=5.27 Mbps, Recv=0.07 Mbps, Total=5.33 Mbps, EstBW=130.20 Mbps, PacingRate=130.20 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=54.42 Mbps, RTT=165542 us, MinRTT=49207 us, CWND=2590501 B, InFlight=2589029 B, Lost=118, State=PROBE_BW, Pkts=18/118, Bytes=26496/327
[BBR-LOG] T=3.772 s, Send=427.19 Mbps, Recv=0.56 Mbps, Total=427.75 Mbps, EstBW=131.30 Mbps, PacingRate=131.30 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=91.81 Mbps, RTT=143715 us, MinRTT=33373 us, CWND=2226475 B, InFlight=2129984 B, Lost=43, State=PROBE_BW, Pkts=1088/43, Bytes=1601536/2105
[BBR-LOG] T=3.775 s, Send=15.59 Mbps, Recv=0.03 Mbps, Total=15.62 Mbps, EstBW=225.61 Mbps, PacingRate=225.61 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=80.97 Mbps, RTT=164709 us, MinRTT=34660 us, CWND=1265920 B, InFlight=1246784 B, Lost=0, State=PROBE_BW, Pkts=45/0, Bytes=66240/123
[BBR-LOG] T=3.775 s, Send=1.93 Mbps, Recv=0.03 Mbps, Total=1.95 Mbps, EstBW=114.85 Mbps, PacingRate=114.85 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=13.00 Mbps, RTT=151317 us, MinRTT=39917 us, CWND=2332503 B, InFlight=2267629 B, Lost=0, State=PROBE_BW, Pkts=19/0, Bytes=27968/368
[BBR-LOG] T=3.799 s, Send=291.37 Mbps, Recv=0.38 Mbps, Total=291.76 Mbps, EstBW=114.85 Mbps, PacingRate=114.85 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=47.58 Mbps, RTT=162044 us, MinRTT=39917 us, CWND=1971757 B, InFlight=1967341 B, Lost=246, State=PROBE_BW, Pkts=585/246, Bytes=861120/1127
[BBR-LOG] T=3.807 s, Send=56.18 Mbps, Recv=0.07 Mbps, Total=56.25 Mbps, EstBW=131.30 Mbps, PacingRate=131.30 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=83.58 Mbps, RTT=152723 us, MinRTT=33373 us, CWND=2226475 B, InFlight=2168256 B, Lost=9, State=PROBE_BW, Pkts=168/9, Bytes=247296/298
[BBR-LOG] T=3.809 s, Send=12.16 Mbps, Recv=0.06 Mbps, Total=12.22 Mbps, EstBW=130.20 Mbps, PacingRate=130.20 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=58.02 Mbps, RTT=170738 us, MinRTT=49207 us, CWND=2559589 B, InFlight=2558117 B, Lost=21, State=PROBE_BW, Pkts=68/21, Bytes=100096/529
[BBR-LOG] T=3.832 s, Send=31.38 Mbps, Recv=0.01 Mbps, Total=31.39 Mbps, EstBW=131.30 Mbps, PacingRate=131.30 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=78.94 Mbps, RTT=158369 us, MinRTT=33373 us, CWND=2226475 B, InFlight=2163840 B, Lost=1, State=PROBE_BW, Pkts=65/1, Bytes=95680/39
[BBR-LOG] T=3.836 s, Send=2.53 Mbps, Recv=0.08 Mbps, Total=2.61 Mbps, EstBW=225.61 Mbps, PacingRate=225.61 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=82.22 Mbps, RTT=167439 us, MinRTT=34660 us, CWND=1265920 B, InFlight=1199680 B, Lost=0, State=PROBE_BW, Pkts=13/0, Bytes=19136/616
[BBR-LOG] T=3.835 s, Send=75.62 Mbps, Recv=0.44 Mbps, Total=76.06 Mbps, EstBW=114.85 Mbps, PacingRate=114.85 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=57.94 Mbps, RTT=177204 us, MinRTT=39917 us, CWND=1267392 B, InFlight=1232064 B, Lost=479, State=PROBE_BW, Pkts=233/479, Bytes=342976/1997
[BBR-LOG] T=3.834 s, Send=59.82 Mbps, Recv=0.10 Mbps, Total=59.92 Mbps, EstBW=130.20 Mbps, PacingRate=130.20 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=65.16 Mbps, RTT=174096 us, MinRTT=49207 us, CWND=2465381 B, InFlight=1977661 B, Lost=64, State=PROBE_BW, Pkts=126/64, Bytes=184984/305
[BBR-LOG] T=3.849 s, Send=125.79 Mbps, Recv=0.08 Mbps, Total=125.87 Mbps, EstBW=225.61 Mbps, PacingRate=225.61 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=81.80 Mbps, RTT=173784 us, MinRTT=34660 us, CWND=1239424 B, InFlight=1227648 B, Lost=18, State=PROBE_BW, Pkts=143/18, Bytes=210496/128
[BBR-LOG] T=3.857 s, Send=19.94 Mbps, Recv=0.01 Mbps, Total=19.96 Mbps, EstBW=131.30 Mbps, PacingRate=131.30 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=84.23 Mbps, RTT=159626 us, MinRTT=33373 us, CWND=2226475 B, InFlight=2224192 B, Lost=0, State=PROBE_BW, Pkts=43/0, Bytes=63296/40
[BBR-LOG] T=3.859 s, Send=11.78 Mbps, Recv=0.04 Mbps, Total=11.82 Mbps, EstBW=114.85 Mbps, PacingRate=114.85 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=49.69 Mbps, RTT=176765 us, MinRTT=39917 us, CWND=1267392 B, InFlight=1264448 B, Lost=0, State=PROBE_BW, Pkts=24/0, Bytes=35328/105
[BBR-LOG] T=3.859 s, Send=16.20 Mbps, Recv=0.41 Mbps, Total=16.61 Mbps, EstBW=130.20 Mbps, PacingRate=130.20 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=93.55 Mbps, RTT=184605 us, MinRTT=49207 us, CWND=2415333 B, InFlight=1095968 B, Lost=34, State=PROBE_BW, Pkts=35/34, Bytes=50083/1268
[BBR-LOG] T=3.882 s, Send=0.94 Mbps, Recv=0.01 Mbps, Total=0.96 Mbps, EstBW=131.30 Mbps, PacingRate=131.30 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=74.15 Mbps, RTT=162182 us, MinRTT=33373 us, CWND=2226475 B, InFlight=2212416 B, Lost=9, State=PROBE_BW, Pkts=2/9, Bytes=2944/41
[BBR-LOG] T=3.880 s, Send=71.65 Mbps, Recv=0.36 Mbps, Total=72.01 Mbps, EstBW=188.94 Mbps, PacingRate=188.94 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=75.56 Mbps, RTT=175205 us, MinRTT=34660 us, CWND=1146688 B, InFlight=1014208 B, Lost=108, State=PROBE_BW, Pkts=184/108, Bytes=270848/1375
[BBR-LOG] T=3.892 s, Send=95.80 Mbps, Recv=0.48 Mbps, Total=96.28 Mbps, EstBW=131.30 Mbps, PacingRate=131.30 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=68.07 Mbps, RTT=152147 us, MinRTT=33373 us, CWND=2226475 B, InFlight=1814061 B, Lost=17, State=PROBE_BW, Pkts=83/17, Bytes=121261/607
[BBR-LOG] T=3.889 s, Send=10.96 Mbps, Recv=0.12 Mbps, Total=11.09 Mbps, EstBW=130.20 Mbps, PacingRate=130.20 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=84.29 Mbps, RTT=188178 us, MinRTT=49207 us, CWND=2318181 B, InFlight=401454 B, Lost=66, State=PROBE_BW, Pkts=29/66, Bytes=41267/463
[BBR-LOG] T=3.912 s, Send=0.00 Mbps, Recv=0.05 Mbps, Total=0.05 Mbps, EstBW=131.30 Mbps, PacingRate=98.48 Mbps, PacingGain=0.75x, CwndGain=2.00x, DeliveryRate=64.61 Mbps, RTT=153813 us, MinRTT=33373 us, CWND=2226475 B, InFlight=1716909 B, Lost=3, State=PROBE_BW, Pkts=0/3, Bytes=0/132
[BBR-LOG] T=3.915 s, Send=230.49 Mbps, Recv=0.15 Mbps, Total=230.64 Mbps, EstBW=188.94 Mbps, PacingRate=188.94 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=44.71 Mbps, RTT=175116 us, MinRTT=34660 us, CWND=1657472 B, InFlight=1524992 B, Lost=1, State=PROBE_BW, Pkts=696/1, Bytes=1024512/658
[BBR-LOG] T=3.931 s, Send=1.80 Mbps, Recv=0.59 Mbps, Total=2.40 Mbps, EstBW=131.30 Mbps, PacingRate=131.30 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=93.26 Mbps, RTT=168075 us, MinRTT=33373 us, CWND=2226475 B, InFlight=645328 B, Lost=49, State=PROBE_BW, Pkts=4/49, Bytes=4451/1460
[BBR-LOG] T=3.934 s, Send=0.31 Mbps, Recv=0.07 Mbps, Total=0.38 Mbps, EstBW=114.85 Mbps, PacingRate=114.85 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=25.41 Mbps, RTT=174484 us, MinRTT=39917 us, CWND=1242368 B, InFlight=1174656 B, Lost=17, State=PROBE_BW, Pkts=2/17, Bytes=2944/622
[BBR-LOG] T=3.939 s, Send=19.74 Mbps, Recv=0.02 Mbps, Total=19.76 Mbps, EstBW=130.20 Mbps, PacingRate=130.20 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=94.99 Mbps, RTT=186996 us, MinRTT=49207 us, CWND=2409445 B, InFlight=433037 B, Lost=0, State=PROBE_BW, Pkts=85/0, Bytes=122847/128
[BBR-LOG] T=3.949 s, Send=180.79 Mbps, Recv=0.11 Mbps, Total=180.90 Mbps, EstBW=114.85 Mbps, PacingRate=143.57 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=41.64 Mbps, RTT=170895 us, MinRTT=39917 us, CWND=1242368 B, InFlight=1109888 B, Lost=0, State=PROBE_BW, Pkts=227/0, Bytes=334144/208
[BBR-LOG] T=3.961 s, Send=15.70 Mbps, Recv=0.21 Mbps, Total=15.90 Mbps, EstBW=131.30 Mbps, PacingRate=131.30 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=95.78 Mbps, RTT=166478 us, MinRTT=33373 us, CWND=2226475 B, InFlight=308335 B, Lost=49, State=PROBE_BW, Pkts=42/49, Bytes=58975/772
[BBR-LOG] T=3.959 s, Send=24.18 Mbps, Recv=0.01 Mbps, Total=24.19 Mbps, EstBW=188.94 Mbps, PacingRate=188.94 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=47.10 Mbps, RTT=172906 us, MinRTT=34660 us, CWND=1676608 B, InFlight=1638336 B, Lost=0, State=PROBE_BW, Pkts=90/0, Bytes=132480/59
[BBR-LOG] T=3.959 s, Send=105.68 Mbps, Recv=0.48 Mbps, Total=106.16 Mbps, EstBW=114.85 Mbps, PacingRate=114.85 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=50.89 Mbps, RTT=173517 us, MinRTT=39917 us, CWND=1242368 B, InFlight=977408 B, Lost=0, State=PROBE_BW, Pkts=90/0, Bytes=132480/607
[BBR-LOG] T=3.964 s, Send=21.45 Mbps, Recv=0.02 Mbps, Total=21.47 Mbps, EstBW=130.20 Mbps, PacingRate=130.20 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=96.32 Mbps, RTT=186780 us, MinRTT=49207 us, CWND=2443301 B, InFlight=466057 B, Lost=0, State=PROBE_BW, Pkts=46/0, Bytes=66876/58
[BBR-LOG] T=3.969 s, Send=569.36 Mbps, Recv=0.16 Mbps, Total=569.52 Mbps, EstBW=114.85 Mbps, PacingRate=114.85 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=50.02 Mbps, RTT=169496 us, MinRTT=39917 us, CWND=1575040 B, InFlight=1307136 B, Lost=0, State=PROBE_BW, Pkts=495/0, Bytes=728640/208
[BBR-LOG] T=3.982 s, Send=0.00 Mbps, Recv=0.04 Mbps, Total=0.04 Mbps, EstBW=131.30 Mbps, PacingRate=164.13 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=99.44 Mbps, RTT=163084 us, MinRTT=33373 us, CWND=2226475 B, InFlight=197935 B, Lost=5, State=PROBE_BW, Pkts=0/5, Bytes=0/102
[BBR-LOG] T=3.980 s, Send=14.83 Mbps, Recv=0.07 Mbps, Total=14.91 Mbps, EstBW=188.94 Mbps, PacingRate=188.94 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=47.00 Mbps, RTT=169178 us, MinRTT=34660 us, CWND=1742848 B, InFlight=1610368 B, Lost=0, State=PROBE_BW, Pkts=26/0, Bytes=38272/192
[BBR-LOG] T=3.980 s, Send=211.41 Mbps, Recv=0.04 Mbps, Total=211.45 Mbps, EstBW=114.85 Mbps, PacingRate=114.85 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=56.19 Mbps, RTT=169968 us, MinRTT=39917 us, CWND=1641280 B, InFlight=1508800 B, Lost=0, State=PROBE_BW, Pkts=182/0, Bytes=267904/52
[BBR-LOG] T=3.984 s, Send=0.00 Mbps, Recv=0.12 Mbps, Total=0.12 Mbps, EstBW=130.20 Mbps, PacingRate=162.75 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=82.09 Mbps, RTT=185169 us, MinRTT=49207 us, CWND=2518373 B, InFlight=390985 B, Lost=0, State=PROBE_BW, Pkts=0/0, Bytes=0/304
[BBR-LOG] T=3.992 s, Send=599.64 Mbps, Recv=0.28 Mbps, Total=599.93 Mbps, EstBW=75.56 Mbps, PacingRate=75.56 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=50.34 Mbps, RTT=147713 us, MinRTT=34660 us, CWND=1945869 B, InFlight=2078464 B, Lost=0, State=PROBE_BW, Pkts=636/0, Bytes=936192/443
[BBR-LOG] T=3.992 s, Send=82.23 Mbps, Recv=0.02 Mbps, Total=82.25 Mbps, EstBW=114.85 Mbps, PacingRate=143.57 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=57.51 Mbps, RTT=164243 us, MinRTT=39917 us, CWND=1686912 B, InFlight=1595648 B, Lost=0, State=PROBE_BW, Pkts=90/0, Bytes=132480/39
[BBR-LOG] T=4.009 s, Send=18.75 Mbps, Recv=0.05 Mbps, Total=18.80 Mbps, EstBW=75.56 Mbps, PacingRate=75.56 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=36.38 Mbps, RTT=136307 us, MinRTT=34660 us, CWND=1945869 B, InFlight=1879744 B, Lost=0, State=PROBE_BW, Pkts=27/0, Bytes=39744/100
[BBR-LOG] T=4.019 s, Send=378.65 Mbps, Recv=0.08 Mbps, Total=378.73 Mbps, EstBW=131.30 Mbps, PacingRate=131.30 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=102.36 Mbps, RTT=143655 us, MinRTT=33373 us, CWND=2226475 B, InFlight=1819325 B, Lost=15, State=PROBE_BW, Pkts=1194/15, Bytes=1755899/360
[BBR-LOG] T=4.019 s, Send=552.83 Mbps, Recv=0.02 Mbps, Total=552.85 Mbps, EstBW=130.20 Mbps, PacingRate=130.20 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=18.09 Mbps, RTT=171180 us, MinRTT=49207 us, CWND=2715219 B, InFlight=2642075 B, Lost=0, State=PROBE_BW, Pkts=1663/0, Bytes=2447936/92
[BBR-LOG] T=4.031 s, Send=0.00 Mbps, Recv=0.06 Mbps, Total=0.06 Mbps, EstBW=131.30 Mbps, PacingRate=131.30 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=31.64 Mbps, RTT=137469 us, MinRTT=33373 us, CWND=2226475 B, InFlight=1783927 B, Lost=4, State=PROBE_BW, Pkts=0/4, Bytes=0/93
[BBR-LOG] T=4.029 s, Send=331.24 Mbps, Recv=0.24 Mbps, Total=331.49 Mbps, EstBW=75.56 Mbps, PacingRate=75.56 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=71.55 Mbps, RTT=125481 us, MinRTT=34660 us, CWND=1945869 B, InFlight=1879744 B, Lost=0, State=PROBE_BW, Pkts=561/0, Bytes=825792/603
[BBR-LOG] T=4.035 s, Send=17.10 Mbps, Recv=0.05 Mbps, Total=17.15 Mbps, EstBW=114.85 Mbps, PacingRate=86.14 Mbps, PacingGain=0.75x, CwndGain=2.00x, DeliveryRate=46.01 Mbps, RTT=156236 us, MinRTT=39917 us, CWND=1819392 B, InFlight=1554432 B, Lost=0, State=PROBE_BW, Pkts=62/0, Bytes=91264/250
[BBR-LOG] T=4.039 s, Send=81.23 Mbps, Recv=0.04 Mbps, Total=81.27 Mbps, EstBW=130.20 Mbps, PacingRate=130.20 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=18.99 Mbps, RTT=157362 us, MinRTT=49207 us, CWND=2845426 B, InFlight=2715004 B, Lost=0, State=PROBE_BW, Pkts=138/0, Bytes=203136/94
[BBR-LOG] T=4.049 s, Send=685.60 Mbps, Recv=0.20 Mbps, Total=685.80 Mbps, EstBW=114.85 Mbps, PacingRate=114.85 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=43.87 Mbps, RTT=121360 us, MinRTT=39917 us, CWND=2332503 B, InFlight=2225664 B, Lost=0, State=PROBE_BW, Pkts=812/0, Bytes=1195264/350
[BBR-LOG] T=4.059 s, Send=190.14 Mbps, Recv=0.24 Mbps, Total=190.38 Mbps, EstBW=114.85 Mbps, PacingRate=143.57 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=53.66 Mbps, RTT=114997 us, MinRTT=39917 us, CWND=2332503 B, InFlight=2200640 B, Lost=0, State=PROBE_BW, Pkts=163/0, Bytes=239936/300
[BBR-LOG] T=4.064 s, Send=31.31 Mbps, Recv=0.04 Mbps, Total=31.34 Mbps, EstBW=85.67 Mbps, PacingRate=107.09 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=72.64 Mbps, RTT=115022 us, MinRTT=34660 us, CWND=2017887 B, InFlight=1885632 B, Lost=0, State=PROBE_BW, Pkts=94/0, Bytes=138368/156
[BBR-LOG] T=4.069 s, Send=48.26 Mbps, Recv=0.01 Mbps, Total=48.27 Mbps, EstBW=130.20 Mbps, PacingRate=130.20 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=18.90 Mbps, RTT=144454 us, MinRTT=49207 us, CWND=2909358 B, InFlight=2829184 B, Lost=0, State=PROBE_BW, Pkts=121/0, Bytes=178112/40
[BBR-LOG] T=4.089 s, Send=172.12 Mbps, Recv=0.04 Mbps, Total=172.16 Mbps, EstBW=103.63 Mbps, PacingRate=103.63 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=100.10 Mbps, RTT=107909 us, MinRTT=34660 us, CWND=2189083 B, InFlight=2091712 B, Lost=0, State=PROBE_BW, Pkts=365/0, Bytes=537280/117
[BBR-LOG] T=4.089 s, Send=178.67 Mbps, Recv=0.08 Mbps, Total=178.75 Mbps, EstBW=114.85 Mbps, PacingRate=114.85 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=76.30 Mbps, RTT=106472 us, MinRTT=39917 us, CWND=2332503 B, InFlight=2200640 B, Lost=0, State=PROBE_BW, Pkts=450/0, Bytes=662400/300
[BBR-LOG] T=4.097 s, Send=57.41 Mbps, Recv=0.06 Mbps, Total=57.46 Mbps, EstBW=131.30 Mbps, PacingRate=164.13 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=10.37 Mbps, RTT=128703 us, MinRTT=33373 us, CWND=2226475 B, InFlight=2158363 B, Lost=38, State=PROBE_BW, Pkts=321/38, Bytes=471684/462
[BBR-LOG] T=4.099 s, Send=21.57 Mbps, Recv=0.04 Mbps, Total=21.61 Mbps, EstBW=130.20 Mbps, PacingRate=162.75 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=12.87 Mbps, RTT=140699 us, MinRTT=49207 us, CWND=2982538 B, InFlight=2776192 B, Lost=0, State=PROBE_BW, Pkts=55/0, Bytes=80960/150
[BBR-LOG] T=4.122 s, Send=267.99 Mbps, Recv=0.41 Mbps, Total=268.39 Mbps, EstBW=131.30 Mbps, PacingRate=131.30 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=9.59 Mbps, RTT=114571 us, MinRTT=33373 us, CWND=2226475 B, InFlight=2156891 B, Lost=527, State=PROBE_BW, Pkts=571/527, Bytes=840512/1272
[BBR-LOG] T=4.126 s, Send=127.83 Mbps, Recv=0.12 Mbps, Total=127.95 Mbps, EstBW=122.56 Mbps, PacingRate=122.56 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=114.10 Mbps, RTT=112894 us, MinRTT=34660 us, CWND=2353061 B, InFlight=2252160 B, Lost=0, State=PROBE_BW, Pkts=403/0, Bytes=593216/542
[BBR-LOG] T=4.125 s, Send=133.27 Mbps, Recv=0.06 Mbps, Total=133.33 Mbps, EstBW=130.20 Mbps, PacingRate=130.20 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=32.49 Mbps, RTT=133858 us, MinRTT=49207 us, CWND=2982538 B, InFlight=2917504 B, Lost=0, State=PROBE_BW, Pkts=294/0, Bytes=432768/191
[BBR-LOG] T=4.149 s, Send=215.02 Mbps, Recv=0.12 Mbps, Total=215.14 Mbps, EstBW=125.65 Mbps, PacingRate=125.65 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=97.94 Mbps, RTT=116317 us, MinRTT=34660 us, CWND=2216832 B, InFlight=2150592 B, Lost=24, State=PROBE_BW, Pkts=421/24, Bytes=619712/355
[BBR-LOG] T=4.158 s, Send=184.43 Mbps, Recv=0.64 Mbps, Total=185.07 Mbps, EstBW=131.30 Mbps, PacingRate=131.30 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=13.00 Mbps, RTT=127698 us, MinRTT=33373 us, CWND=2226475 B, InFlight=2201839 B, Lost=486, State=PROBE_BW, Pkts=565/486, Bytes=830996/2903
[BBR-LOG] T=4.155 s, Send=18.37 Mbps, Recv=0.02 Mbps, Total=18.39 Mbps, EstBW=114.85 Mbps, PacingRate=143.57 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=67.49 Mbps, RTT=107621 us, MinRTT=39917 us, CWND=2249216 B, InFlight=2247744 B, Lost=57, State=PROBE_BW, Pkts=103/57, Bytes=151616/138
[BBR-LOG] T=4.159 s, Send=251.11 Mbps, Recv=1.08 Mbps, Total=252.18 Mbps, EstBW=130.20 Mbps, PacingRate=130.20 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=55.59 Mbps, RTT=137545 us, MinRTT=49207 us, CWND=2055598 B, InFlight=1885632 B, Lost=1151, State=PROBE_BW, Pkts=732/1151, Bytes=1077504/4619
[BBR-LOG] T=4.169 s, Send=37.84 Mbps, Recv=0.07 Mbps, Total=37.91 Mbps, EstBW=114.85 Mbps, PacingRate=114.85 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=68.20 Mbps, RTT=112081 us, MinRTT=39917 us, CWND=2249216 B, InFlight=2182976 B, Lost=0, State=PROBE_BW, Pkts=46/0, Bytes=67712/132
[BBR-LOG] T=4.177 s, Send=27.23 Mbps, Recv=0.28 Mbps, Total=27.51 Mbps, EstBW=131.30 Mbps, PacingRate=131.30 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=43.37 Mbps, RTT=122963 us, MinRTT=33373 us, CWND=2226475 B, InFlight=1736057 B, Lost=56, State=PROBE_BW, Pkts=44/56, Bytes=64549/654
