[BBR-LOG] T=3.808 s, Send=171.29 Mbps, Recv=0.22 Mbps, Total=171.51 Mbps, EstBW=304.36 Mbps, PacingRate=304.36 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=214.62 Mbps, RTT=38048 us, MinRTT=28684 us, CWND=2783766 B, InFlight=1393886 B, Lost=490, State=PROBE_BW, Pkts=428/490, Bytes=603166/779, SendDelay=34611 us, AckDelay=37159 us
[BBR-LOG] T=3.847 s, Send=180.54 Mbps, Recv=0.32 Mbps, Total=180.86 Mbps, EstBW=349.75 Mbps, PacingRate=349.75 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=173.20 Mbps, RTT=35898 us, MinRTT=28684 us, CWND=3596670 B, InFlight=783160 B, Lost=157, State=PROBE_BW, Pkts=622/157, Bytes=874940/1560, SendDelay=36172 us, AckDelay=37306 us
[BBR-LOG] T=3.878 s, Send=3.38 Mbps, Recv=0.15 Mbps, Total=3.52 Mbps, EstBW=349.75 Mbps, PacingRate=349.75 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=81.32 Mbps, RTT=32734 us, MinRTT=28684 us, CWND=3596670 B, InFlight=0 B, Lost=1, State=PROBE_BW, Pkts=11/1, Bytes=12984/558, SendDelay=35374 us, AckDelay=29781 us
[BBR-LOG] T=3.905 s, Send=0.01 Mbps, Recv=0.01 Mbps, Total=0.02 Mbps, EstBW=349.75 Mbps, PacingRate=349.75 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=2.14 Mbps, RTT=32734 us, MinRTT=28684 us, CWND=3596670 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=1/0, Bytes=31/41, SendDelay=48223 us, AckDelay=48523 us
[BBR-LOG] T=0.037 s, Send=0.30 Mbps, Recv=0.52 Mbps, Total=0.83 Mbps, EstBW=0.03 Mbps, PacingRate=0.09 Mbps, PacingGain=2.89x, CwndGain=2.89x, DeliveryRate=0.03 Mbps, RTT=33708 us, MinRTT=33708 us, CWND=12338 B, InFlight=1286 B, Lost=0, State=STARTUP, Pkts=3/0, Bytes=1424/2440, SendDelay=34732 us, AckDelay=34732 us
[BBR-LOG] T=0.071 s, Send=0.60 Mbps, Recv=4.10 Mbps, Total=4.70 Mbps, EstBW=0.55 Mbps, PacingRate=1.60 Mbps, PacingGain=2.89x, CwndGain=2.89x, DeliveryRate=0.28 Mbps, RTT=33827 us, MinRTT=33206 us, CWND=14844 B, InFlight=74 B, Lost=0, State=STARTUP, Pkts=5/0, Bytes=2540/17323, SendDelay=35252 us, AckDelay=33846 us
[BBR-LOG] T=0.103 s, Send=0.37 Mbps, Recv=6.19 Mbps, Total=6.56 Mbps, EstBW=0.55 Mbps, PacingRate=1.60 Mbps, PacingGain=2.89x, CwndGain=2.89x, DeliveryRate=0.03 Mbps, RTT=33335 us, MinRTT=31949 us, CWND=14987 B, InFlight=113 B, Lost=0, State=STARTUP, Pkts=9/0, Bytes=1513/25235, SendDelay=33405 us, AckDelay=32621 us
[BBR-LOG] T=0.134 s, Send=0.43 Mbps, Recv=13.92 Mbps, Total=14.35 Mbps, EstBW=0.55 Mbps, PacingRate=1.60 Mbps, PacingGain=2.89x, CwndGain=2.89x, DeliveryRate=0.21 Mbps, RTT=33314 us, MinRTT=31949 us, CWND=15100 B, InFlight=226 B, Lost=0, State=STARTUP, Pkts=10/0, Bytes=1640/53280, SendDelay=58222 us, AckDelay=57943 us
[BBR-LOG] T=0.167 s, Send=0.48 Mbps, Recv=25.84 Mbps, Total=26.32 Mbps, EstBW=0.55 Mbps, PacingRate=1.60 Mbps, PacingGain=2.89x, CwndGain=2.89x, DeliveryRate=0.41 Mbps, RTT=33280 us, MinRTT=31949 us, CWND=15364 B, InFlight=1867 B, Lost=0, State=STARTUP, Pkts=17/0, Bytes=1990/106609, SendDelay=32655 us, AckDelay=33013 us
[BBR-LOG] T=0.177 s, Send=1.46 Mbps, Recv=69.20 Mbps, Total=70.66 Mbps, EstBW=0.55 Mbps, PacingRate=0.55 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.41 Mbps, RTT=33514 us, MinRTT=31696 us, CWND=10039 B, InFlight=465 B, Lost=0, State=PROBE_BW, Pkts=11/0, Bytes=1828/86918, SendDelay=34971 us, AckDelay=38123 us
[BBR-LOG] T=0.200 s, Send=0.02 Mbps, Recv=17.79 Mbps, Total=17.81 Mbps, EstBW=0.55 Mbps, PacingRate=0.69 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.28 Mbps, RTT=33929 us, MinRTT=31696 us, CWND=10172 B, InFlight=309 B, Lost=0, State=PROBE_BW, Pkts=2/0, Bytes=67/52186, SendDelay=33579 us, AckDelay=57357 us
[BBR-LOG] T=0.212 s, Send=0.45 Mbps, Recv=139.35 Mbps, Total=139.80 Mbps, EstBW=0.55 Mbps, PacingRate=0.55 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.15 Mbps, RTT=33728 us, MinRTT=31696 us, CWND=10172 B, InFlight=507 B, Lost=1, State=PROBE_BW, Pkts=19/1, Bytes=677/209245, SendDelay=36642 us, AckDelay=35382 us
[BBR-LOG] T=0.234 s, Send=0.08 Mbps, Recv=52.63 Mbps, Total=52.71 Mbps, EstBW=0.55 Mbps, PacingRate=0.55 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.12 Mbps, RTT=33588 us, MinRTT=31696 us, CWND=10172 B, InFlight=624 B, Lost=0, State=PROBE_BW, Pkts=6/0, Bytes=225/141312, SendDelay=33504 us, AckDelay=33490 us
[BBR-LOG] T=0.245 s, Send=0.41 Mbps, Recv=226.46 Mbps, Total=226.87 Mbps, EstBW=0.55 Mbps, PacingRate=0.55 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.17 Mbps, RTT=33428 us, MinRTT=31696 us, CWND=10172 B, InFlight=665 B, Lost=0, State=PROBE_BW, Pkts=16/0, Bytes=582/319424, SendDelay=33898 us, AckDelay=35028 us
[BBR-LOG] T=0.269 s, Send=0.24 Mbps, Recv=129.05 Mbps, Total=129.29 Mbps, EstBW=0.55 Mbps, PacingRate=0.55 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.17 Mbps, RTT=33654 us, MinRTT=31696 us, CWND=10172 B, InFlight=1057 B, Lost=0, State=PROBE_BW, Pkts=19/0, Bytes=701/382720, SendDelay=32724 us, AckDelay=33522 us
[BBR-LOG] T=0.281 s, Send=0.63 Mbps, Recv=347.50 Mbps, Total=348.13 Mbps, EstBW=0.55 Mbps, PacingRate=0.69 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.19 Mbps, RTT=34658 us, MinRTT=31696 us, CWND=10172 B, InFlight=1258 B, Lost=0, State=PROBE_BW, Pkts=27/0, Bytes=955/524032, SendDelay=33707 us, AckDelay=38500 us
[BBR-LOG] T=0.291 s, Send=0.13 Mbps, Recv=456.94 Mbps, Total=457.07 Mbps, EstBW=0.55 Mbps, PacingRate=0.55 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.19 Mbps, RTT=35260 us, MinRTT=31696 us, CWND=10172 B, InFlight=1065 B, Lost=0, State=PROBE_BW, Pkts=4/0, Bytes=160/572608, SendDelay=34876 us, AckDelay=41947 us
[BBR-LOG] T=0.302 s, Send=0.08 Mbps, Recv=216.71 Mbps, Total=216.79 Mbps, EstBW=0.55 Mbps, PacingRate=0.55 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.31 Mbps, RTT=36122 us, MinRTT=31696 us, CWND=10172 B, InFlight=909 B, Lost=0, State=PROBE_BW, Pkts=3/0, Bytes=117/307648, SendDelay=33859 us, AckDelay=33446 us
[BBR-LOG] T=0.315 s, Send=1.28 Mbps, Recv=293.96 Mbps, Total=295.24 Mbps, EstBW=0.55 Mbps, PacingRate=0.55 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.30 Mbps, RTT=35606 us, MinRTT=31696 us, CWND=10172 B, InFlight=950 B, Lost=0, State=PROBE_BW, Pkts=17/0, Bytes=2049/471040, SendDelay=37300 us, AckDelay=43463 us
[BBR-LOG] T=0.327 s, Send=0.25 Mbps, Recv=530.81 Mbps, Total=531.07 Mbps, EstBW=0.55 Mbps, PacingRate=0.69 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.28 Mbps, RTT=37783 us, MinRTT=31696 us, CWND=10172 B, InFlight=868 B, Lost=0, State=PROBE_BW, Pkts=11/0, Bytes=389/812544, SendDelay=37633 us, AckDelay=40862 us
[BBR-LOG] T=0.338 s, Send=0.52 Mbps, Recv=528.20 Mbps, Total=528.72 Mbps, EstBW=0.55 Mbps, PacingRate=0.69 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.23 Mbps, RTT=38963 us, MinRTT=31696 us, CWND=10172 B, InFlight=1459 B, Lost=0, State=PROBE_BW, Pkts=18/0, Bytes=686/694784, SendDelay=41618 us, AckDelay=51385 us
[BBR-LOG] T=0.353 s, Send=0.09 Mbps, Recv=274.77 Mbps, Total=274.86 Mbps, EstBW=0.55 Mbps, PacingRate=0.69 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.17 Mbps, RTT=42538 us, MinRTT=31696 us, CWND=10172 B, InFlight=1461 B, Lost=0, State=PROBE_BW, Pkts=5/0, Bytes=179/528448, SendDelay=42230 us, AckDelay=59455 us
[BBR-LOG] T=0.364 s, Send=0.05 Mbps, Recv=309.69 Mbps, Total=309.75 Mbps, EstBW=0.55 Mbps, PacingRate=0.69 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.17 Mbps, RTT=46217 us, MinRTT=31696 us, CWND=10172 B, InFlight=1303 B, Lost=0, State=PROBE_BW, Pkts=2/0, Bytes=69/419520, SendDelay=33596 us, AckDelay=59308 us
[BBR-LOG] T=0.378 s, Send=0.00 Mbps, Recv=238.39 Mbps, Total=238.39 Mbps, EstBW=0.55 Mbps, PacingRate=0.69 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.17 Mbps, RTT=50473 us, MinRTT=31696 us, CWND=10172 B, InFlight=1065 B, Lost=0, State=PROBE_BW, Pkts=0/0, Bytes=0/400384, SendDelay=35619 us, AckDelay=69090 us
[BBR-LOG] T=0.392 s, Send=0.02 Mbps, Recv=450.21 Mbps, Total=450.24 Mbps, EstBW=0.55 Mbps, PacingRate=0.41 Mbps, PacingGain=0.75x, CwndGain=2.00x, DeliveryRate=0.13 Mbps, RTT=56129 us, MinRTT=31696 us, CWND=10172 B, InFlight=987 B, Lost=1, State=PROBE_BW, Pkts=1/1, Bytes=39/790464, SendDelay=40081 us, AckDelay=72893 us
[BBR-LOG] T=0.402 s, Send=0.03 Mbps, Recv=523.15 Mbps, Total=523.18 Mbps, EstBW=0.55 Mbps, PacingRate=0.55 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.12 Mbps, RTT=62135 us, MinRTT=31696 us, CWND=10172 B, InFlight=868 B, Lost=0, State=PROBE_BW, Pkts=1/0, Bytes=41/675648, SendDelay=39378 us, AckDelay=79295 us
[BBR-LOG] T=0.473 s, Send=0.62 Mbps, Recv=134.68 Mbps, Total=135.29 Mbps, EstBW=0.55 Mbps, PacingRate=0.55 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.12 Mbps, RTT=67008 us, MinRTT=31696 us, CWND=10172 B, InFlight=174 B, Lost=0, State=PROBE_BW, Pkts=36/0, Bytes=5457/1193792, SendDelay=62698 us, AckDelay=94195 us
[BBR-LOG] T=0.510 s, Send=4.85 Mbps, Recv=90.94 Mbps, Total=95.79 Mbps, EstBW=0.65 Mbps, PacingRate=0.65 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.11 Mbps, RTT=67008 us, MinRTT=31696 us, CWND=10346 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=84/0, Bytes=22363/419520, SendDelay=76918 us, AckDelay=105748 us
[BBR-LOG] T=0.522 s, Send=3.29 Mbps, Recv=47.73 Mbps, Total=51.02 Mbps, EstBW=1.26 Mbps, PacingRate=1.26 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=1.15 Mbps, RTT=67008 us, MinRTT=31696 us, CWND=10346 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=25/0, Bytes=5183/75072, SendDelay=91443 us, AckDelay=49744 us
[BBR-LOG] T=0.532 s, Send=1.66 Mbps, Recv=35.96 Mbps, Total=37.62 Mbps, EstBW=1.76 Mbps, PacingRate=2.20 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=1.74 Mbps, RTT=67008 us, MinRTT=31696 us, CWND=10346 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=14/0, Bytes=2105/45632, SendDelay=104288 us, AckDelay=59903 us
[BBR-LOG] T=0.543 s, Send=0.75 Mbps, Recv=39.24 Mbps, Total=39.99 Mbps, EstBW=5.08 Mbps, PacingRate=5.08 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=5.02 Mbps, RTT=67008 us, MinRTT=31696 us, CWND=10346 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=8/0, Bytes=956/50048, SendDelay=34694 us, AckDelay=33012 us
[BBR-LOG] T=0.555 s, Send=0.70 Mbps, Recv=36.71 Mbps, Total=37.41 Mbps, EstBW=5.22 Mbps, PacingRate=6.52 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=4.48 Mbps, RTT=67008 us, MinRTT=31696 us, CWND=10346 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=11/0, Bytes=1095/57408, SendDelay=32764 us, AckDelay=32874 us
[BBR-LOG] T=0.754 s, Send=0.09 Mbps, Recv=1.42 Mbps, Total=1.51 Mbps, EstBW=5.22 Mbps, PacingRate=5.22 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.70 Mbps, RTT=62710 us, MinRTT=31696 us, CWND=10556 B, InFlight=1472 B, Lost=0, State=PROBE_BW, Pkts=11/0, Bytes=2251/35365, SendDelay=31974 us, AckDelay=200793 us
[BBR-LOG] T=1.227 s, Send=0.05 Mbps, Recv=0.00 Mbps, Total=0.05 Mbps, EstBW=5.22 Mbps, PacingRate=5.22 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.05 Mbps, RTT=59002 us, MinRTT=31696 us, CWND=5648 B, InFlight=0 B, Lost=1, State=PROBE_BW, Pkts=2/1, Bytes=2824/37, SendDelay=158099 us, AckDelay=472810 us
[BBR-LOG] T=1.452 s, Send=0.05 Mbps, Recv=0.00 Mbps, Total=0.05 Mbps, EstBW=5.22 Mbps, PacingRate=5.22 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.00 Mbps, RTT=55797 us, MinRTT=31696 us, CWND=14825 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=2/0, Bytes=1445/37, SendDelay=58327 us, AckDelay=224966 us
[BBR-LOG] T=2.234 s, Send=0.00 Mbps, Recv=0.03 Mbps, Total=0.03 Mbps, EstBW=5.22 Mbps, PacingRate=5.22 Mbps, PacingGain=1.00x, CwndGain=2.00x, DeliveryRate=0.00 Mbps, RTT=52936 us, MinRTT=31696 us, CWND=14865 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=1/0, Bytes=40/2944, SendDelay=807861 us, AckDelay=807407 us
[BBR-LOG] T=2.581 s, Send=0.04 Mbps, Recv=0.10 Mbps, Total=0.14 Mbps, EstBW=5.22 Mbps, PacingRate=6.52 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.00 Mbps, RTT=50340 us, MinRTT=31696 us, CWND=16317 B, InFlight=44 B, Lost=0, State=PROBE_BW, Pkts=5/0, Bytes=1555/4453, SendDelay=59188 us, AckDelay=321519 us
[BBR-LOG] T=2.774 s, Send=0.00 Mbps, Recv=0.30 Mbps, Total=0.31 Mbps, EstBW=5.22 Mbps, PacingRate=6.52 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.02 Mbps, RTT=50340 us, MinRTT=31696 us, CWND=16403 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=2/0, Bytes=75/7360, SendDelay=347610 us, AckDelay=539694 us
[BBR-LOG] T=2.806 s, Send=0.03 Mbps, Recv=2.54 Mbps, Total=2.57 Mbps, EstBW=5.22 Mbps, PacingRate=6.52 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.01 Mbps, RTT=48078 us, MinRTT=31696 us, CWND=16441 B, InFlight=38 B, Lost=0, State=PROBE_BW, Pkts=3/0, Bytes=103/10304, SendDelay=33151 us, AckDelay=32443 us
[BBR-LOG] T=2.840 s, Send=0.03 Mbps, Recv=4.57 Mbps, Total=4.61 Mbps, EstBW=5.22 Mbps, PacingRate=6.52 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.03 Mbps, RTT=44440 us, MinRTT=31696 us, CWND=16555 B, InFlight=38 B, Lost=0, State=PROBE_BW, Pkts=4/0, Bytes=141/19136, SendDelay=32465 us, AckDelay=33468 us
[BBR-LOG] T=2.873 s, Send=0.05 Mbps, Recv=8.38 Mbps, Total=8.43 Mbps, EstBW=5.22 Mbps, PacingRate=6.52 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.02 Mbps, RTT=42930 us, MinRTT=31696 us, CWND=16745 B, InFlight=38 B, Lost=0, State=PROBE_BW, Pkts=6/0, Bytes=217/35328, SendDelay=33299 us, AckDelay=33737 us
[BBR-LOG] T=2.969 s, Send=0.01 Mbps, Recv=0.61 Mbps, Total=0.62 Mbps, EstBW=5.22 Mbps, PacingRate=6.52 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.02 Mbps, RTT=42930 us, MinRTT=31696 us, CWND=16823 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=2/0, Bytes=68/7360, SendDelay=33445 us, AckDelay=93087 us
[BBR-LOG] T=3.029 s, Send=0.00 Mbps, Recv=0.20 Mbps, Total=0.20 Mbps, EstBW=5.22 Mbps, PacingRate=6.52 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.00 Mbps, RTT=42930 us, MinRTT=31696 us, CWND=16823 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=1/0, Bytes=28/1472, SendDelay=95078 us, AckDelay=95495 us
[BBR-LOG] T=4.275 s, Send=0.01 Mbps, Recv=0.12 Mbps, Total=0.14 Mbps, EstBW=0.01 Mbps, PacingRate=0.02 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.00 Mbps, RTT=41625 us, MinRTT=31696 us, CWND=5888 B, InFlight=0 B, Lost=0, State=PROBE_BW, Pkts=12/0, Bytes=1908/19136, SendDelay=59397 us, AckDelay=1246008 us
[BBR-LOG] T=4.308 s, Send=0.03 Mbps, Recv=2.50 Mbps, Total=2.53 Mbps, EstBW=0.01 Mbps, PacingRate=0.02 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.01 Mbps, RTT=40519 us, MinRTT=31696 us, CWND=5926 B, InFlight=76 B, Lost=0, State=PROBE_BW, Pkts=3/0, Bytes=114/10304, SendDelay=32706 us, AckDelay=32995 us
[BBR-LOG] T=4.341 s, Send=0.03 Mbps, Recv=4.21 Mbps, Total=4.24 Mbps, EstBW=0.03 Mbps, PacingRate=0.03 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.03 Mbps, RTT=38589 us, MinRTT=31696 us, CWND=6002 B, InFlight=38 B, Lost=0, State=PROBE_BW, Pkts=4/0, Bytes=119/17664, SendDelay=32907 us, AckDelay=33577 us
[BBR-LOG] T=4.374 s, Send=0.06 Mbps, Recv=9.66 Mbps, Total=9.73 Mbps, EstBW=0.03 Mbps, PacingRate=0.04 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.02 Mbps, RTT=37201 us, MinRTT=31696 us, CWND=6116 B, InFlight=152 B, Lost=0, State=PROBE_BW, Pkts=7/0, Bytes=255/39744, SendDelay=33395 us, AckDelay=32902 us
[BBR-LOG] T=4.407 s, Send=0.14 Mbps, Recv=18.53 Mbps, Total=18.67 Mbps, EstBW=0.06 Mbps, PacingRate=0.07 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.05 Mbps, RTT=35328 us, MinRTT=31696 us, CWND=6306 B, InFlight=380 B, Lost=0, State=PROBE_BW, Pkts=17/0, Bytes=580/76544, SendDelay=32753 us, AckDelay=33041 us
[BBR-LOG] T=4.441 s, Send=0.16 Mbps, Recv=36.69 Mbps, Total=36.85 Mbps, EstBW=0.14 Mbps, PacingRate=0.17 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.13 Mbps, RTT=34748 us, MinRTT=31696 us, CWND=6724 B, InFlight=468 B, Lost=0, State=PROBE_BW, Pkts=19/0, Bytes=670/153088, SendDelay=32793 us, AckDelay=33378 us
[BBR-LOG] T=4.474 s, Send=0.19 Mbps, Recv=74.09 Mbps, Total=74.28 Mbps, EstBW=0.18 Mbps, PacingRate=0.23 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.16 Mbps, RTT=34387 us, MinRTT=31696 us, CWND=7270 B, InFlight=591 B, Lost=0, State=PROBE_BW, Pkts=21/0, Bytes=783/306176, SendDelay=32917 us, AckDelay=33061 us
[BBR-LOG] T=4.484 s, Send=0.19 Mbps, Recv=298.45 Mbps, Total=298.64 Mbps, EstBW=0.18 Mbps, PacingRate=0.23 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.17 Mbps, RTT=35010 us, MinRTT=31696 us, CWND=7504 B, InFlight=117 B, Lost=0, State=PROBE_BW, Pkts=8/0, Bytes=257/398912, SendDelay=34291 us, AckDelay=38454 us
[BBR-LOG] T=4.507 s, Send=0.02 Mbps, Recv=74.78 Mbps, Total=74.80 Mbps, EstBW=0.18 Mbps, PacingRate=0.23 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.18 Mbps, RTT=35010 us, MinRTT=31696 us, CWND=7512 B, InFlight=78 B, Lost=0, State=PROBE_BW, Pkts=2/0, Bytes=58/213440, SendDelay=32736 us, AckDelay=33527 us
[BBR-LOG] T=4.526 s, Send=0.31 Mbps, Recv=305.83 Mbps, Total=306.14 Mbps, EstBW=0.19 Mbps, PacingRate=0.24 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.06 Mbps, RTT=34701 us, MinRTT=31696 us, CWND=7573 B, InFlight=669 B, Lost=0, State=PROBE_BW, Pkts=19/0, Bytes=725/719808, SendDelay=37313 us, AckDelay=41624 us
[BBR-LOG] T=4.542 s, Send=0.04 Mbps, Recv=258.36 Mbps, Total=258.40 Mbps, EstBW=0.19 Mbps, PacingRate=0.24 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.06 Mbps, RTT=34443 us, MinRTT=31696 us, CWND=7580 B, InFlight=669 B, Lost=0, State=PROBE_BW, Pkts=2/0, Bytes=78/504896, SendDelay=33916 us, AckDelay=33259 us
[BBR-LOG] T=4.556 s, Send=0.29 Mbps, Recv=357.08 Mbps, Total=357.37 Mbps, EstBW=0.19 Mbps, PacingRate=0.24 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.13 Mbps, RTT=34964 us, MinRTT=31696 us, CWND=7580 B, InFlight=632 B, Lost=0, State=PROBE_BW, Pkts=14/0, Bytes=510/628544, SendDelay=33344 us, AckDelay=39642 us
[BBR-LOG] T=4.569 s, Send=0.53 Mbps, Recv=435.83 Mbps, Total=436.36 Mbps, EstBW=0.19 Mbps, PacingRate=0.24 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.14 Mbps, RTT=35723 us, MinRTT=31696 us, CWND=7580 B, InFlight=1102 B, Lost=0, State=PROBE_BW, Pkts=25/0, Bytes=899/738944, SendDelay=44152 us, AckDelay=43340 us
[BBR-LOG] T=4.586 s, Send=0.54 Mbps, Recv=488.39 Mbps, Total=488.93 Mbps, EstBW=0.19 Mbps, PacingRate=0.24 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.13 Mbps, RTT=36646 us, MinRTT=31696 us, CWND=7580 B, InFlight=2087 B, Lost=0, State=PROBE_BW, Pkts=30/0, Bytes=1138/1025984, SendDelay=32767 us, AckDelay=44422 us
[BBR-LOG] T=4.599 s, Send=0.50 Mbps, Recv=423.48 Mbps, Total=423.98 Mbps, EstBW=0.19 Mbps, PacingRate=0.24 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.13 Mbps, RTT=39507 us, MinRTT=31696 us, CWND=7580 B, InFlight=2282 B, Lost=0, State=PROBE_BW, Pkts=22/0, Bytes=778/657984, SendDelay=35816 us, AckDelay=49198 us
[BBR-LOG] T=4.610 s, Send=0.61 Mbps, Recv=501.19 Mbps, Total=501.81 Mbps, EstBW=0.19 Mbps, PacingRate=0.24 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.11 Mbps, RTT=41722 us, MinRTT=31696 us, CWND=7580 B, InFlight=2840 B, Lost=0, State=PROBE_BW, Pkts=24/0, Bytes=870/712448, SendDelay=39630 us, AckDelay=51890 us
[BBR-LOG] T=4.620 s, Send=0.18 Mbps, Recv=300.85 Mbps, Total=301.03 Mbps, EstBW=0.19 Mbps, PacingRate=0.24 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.11 Mbps, RTT=43774 us, MinRTT=31696 us, CWND=7580 B, InFlight=2879 B, Lost=0, State=PROBE_BW, Pkts=6/0, Bytes=225/382720, SendDelay=35543 us, AckDelay=58685 us
[BBR-LOG] T=4.630 s, Send=0.09 Mbps, Recv=615.75 Mbps, Total=615.84 Mbps, EstBW=0.20 Mbps, PacingRate=0.24 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.18 Mbps, RTT=54149 us, MinRTT=31696 us, CWND=7604 B, InFlight=2483 B, Lost=0, State=PROBE_BW, Pkts=3/0, Bytes=117/778688, SendDelay=43215 us, AckDelay=68831 us
[BBR-LOG] T=4.641 s, Send=0.43 Mbps, Recv=556.74 Mbps, Total=557.17 Mbps, EstBW=0.28 Mbps, PacingRate=0.35 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.28 Mbps, RTT=58211 us, MinRTT=31696 us, CWND=8280 B, InFlight=2212 B, Lost=0, State=PROBE_BW, Pkts=15/0, Bytes=556/718336, SendDelay=46920 us, AckDelay=64887 us
[BBR-LOG] T=4.651 s, Send=0.81 Mbps, Recv=509.94 Mbps, Total=510.75 Mbps, EstBW=0.34 Mbps, PacingRate=0.43 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.34 Mbps, RTT=59668 us, MinRTT=31696 us, CWND=8437 B, InFlight=2762 B, Lost=0, State=PROBE_BW, Pkts=28/0, Bytes=1053/666816, SendDelay=43532 us, AckDelay=61394 us
[BBR-LOG] T=4.668 s, Send=1.44 Mbps, Recv=96.57 Mbps, Total=98.01 Mbps, EstBW=0.38 Mbps, PacingRate=0.47 Mbps, PacingGain=1.25x, CwndGain=2.00x, DeliveryRate=0.36 Mbps, RTT=59911 us, MinRTT=31696 us, CWND=9064 B, InFlight=2150 B, Lost=0, State=PROBE_BW, Pkts=39/0, Bytes=3131/210496, SendDelay=48679 us, AckDelay=73956 us
